id_client;sexe;age;enfant_conduite_accompagne;nombre_enfants;revenus;valeur_residence_prin;usage_vehicule;type_vehicule;points_perdus;age_vehicule;type_conduite;date_demande;formule;tarif_devis
1001162;M;52;Non;Non;150k - 200k;500k +;Commercial;Panel Truck;4;15.0;Highly Urban/ Urban;24/02/2022 22:38;dev_express;200 - 300
1001163;F;70;Non;Non;25k - 50k;100k - 200k;Private;Sports Car;2;12.0;Highly Urban/ Urban;17/03/2022 13:01;dev_express;200 - 300
1001164;F;21;Oui;Non;100k - 150k;300k - 400k;Private;z_SUV;4;;Highly Urban/ Urban;04/03/2022 23:01;dev_express;200 - 300
1001165;M;39;Non;Non;10k - 25k;100k - 200k;Private;z_SUV;0;1.0;z_Highly Rural/ Rural;20/04/2022 21:31;dev_express;200 - 300
1001166;F;62;Non;Non;50k - 75k;200k - 300k;Private;Van;4;12.0;Highly Urban/ Urban;30/01/2022 10:23;dev_express;200 - 300
1001167;M;55;Non;Non;10k - 25k;100k - 200k;Private;Minivan;3;17.0;Highly Urban/ Urban;11/02/2022 03:05;dev_integral;200 - 300
1001168;F;69;Non;Oui;50k - 75k;100k - 200k;Private;Sports Car;0;1.0;Highly Urban/ Urban;05/03/2022 22:31;dev_integral;200 - 300
1001169;F;78;Non;Non;25k - 50k;100k - 200k;Commercial;Van;7;1.0;Highly Urban/ Urban;16/02/2022 21:11;dev_express;200 - 300
1001170;F;8;Non;Non;100k - 150k;300k - 400k;Private;Van;0;12.0;Highly Urban/ Urban;25/01/2022 22:15;dev_integral;300 - 400
1001171;F;49;Oui;Oui;100k - 150k;300k - 400k;Commercial;Pickup;0;1.0;z_Highly Rural/ Rural;06/03/2022 06:46;dev_express;200 - 300
1001172;F;45;Oui;Oui;25k - 50k;200k - 300k;Commercial;Van;0;1.0;Highly Urban/ Urban;15/04/2022 19:54;dev_express;200 - 300
1001173;M;48;Oui;Oui;100k - 150k;300k - 400k;Commercial;Van;0;11.0;z_Highly Rural/ Rural;24/03/2022 05:03;dev_integral;300 - 400
1001174;F;36;Non;Non;150k - 200k;0 - 100k;Commercial;Panel Truck;3;19.0;Highly Urban/ Urban;06/02/2022 04:58;dev_integral;300 - 400
1001175;F;67;Non;Non;50k - 75k;100k - 200k;Commercial;Pickup;1;12.0;Highly Urban/ Urban;27/03/2022 09:03;dev_integral;300 - 400
1001176;F;71;Oui;Oui;25k - 50k;0 - 100k;Private;Van;0;;Highly Urban/ Urban;28/02/2022 04:43;dev_express;200 - 300
1001177;F;47;Oui;Oui;25k - 50k;0 - 100k;Private;Pickup;0;7.0;Highly Urban/ Urban;17/02/2022 12:07;dev_express;200 - 300
1001178;F;56;Non;Non;50k - 75k;Non renseigné;Private;z_SUV;3;8.0;Highly Urban/ Urban;21/03/2022 04:50;dev_integral;300 - 400
1001179;F;52;Non;Non;25k - 50k;0 - 100k;Commercial;Panel Truck;0;1.0;Highly Urban/ Urban;29/04/2022 13:22;dev_express;200 - 300
1001180;M;20;Non;Non;50k - 75k;0 - 100k;Private;Minivan;5;10.0;Highly Urban/ Urban;21/04/2022 12:08;dev_express;200 - 300
1001181;F;25;Non;Non;100k - 150k;300k - 400k;Commercial;Panel Truck;2;1.0;Highly Urban/ Urban;19/01/2022 11:20;dev_integral;300 - 400
1001182;M;73;Non;Oui;100k - 150k;300k - 400k;Private;Minivan;0;15.0;Highly Urban/ Urban;09/03/2022 20:30;dev_integral;300 - 400
1001183;M;36;Non;Non;75k - 100k;200k - 300k;Private;Sports Car;3;17.0;Highly Urban/ Urban;01/03/2022 14:18;dev_express;200 - 300
1001184;M;17;Non;Non;50k - 75k;0 - 100k;Private;z_SUV;0;18.0;Highly Urban/ Urban;25/02/2022 19:38;dev_express;200 - 300
1001185;F;18;Non;Oui;75k - 100k;300k - 400k;Commercial;Minivan;0;1.0;Highly Urban/ Urban;06/04/2022 01:42;dev_integral;300 - 400
1001186;F;70;Oui;Oui;10k - 25k;Non renseigné;Private;Sports Car;4;4.0;Highly Urban/ Urban;04/04/2022 10:25;dev_express;200 - 300
1001187;F;36;Oui;Oui;25k - 50k;100k - 200k;Private;Minivan;5;1.0;Highly Urban/ Urban;04/02/2022 21:07;dev_express;200 - 300
1001188;M;80;Non;Non;Non renseigné;300k - 400k;Commercial;Van;2;8.0;Highly Urban/ Urban;06/01/2022 03:31;dev_express;200 - 300
1001189;F;20;Non;Non;25k - 50k;100k - 200k;Private;z_SUV;0;14.0;Highly Urban/ Urban;15/03/2022 18:00;dev_integral;300 - 400
1001190;M;53;Non;Oui;75k - 100k;200k - 300k;Commercial;Van;3;1.0;Highly Urban/ Urban;23/01/2022 03:10;dev_express;200 - 300
1001191;M;65;Non;Non;25k - 50k;0 - 100k;Private;Pickup;0;1.0;Highly Urban/ Urban;18/02/2022 02:05;dev_integral;300 - 400
1001192;F;58;Non;Oui;10k - 25k;100k - 200k;Private;Sports Car;8;6.0;Highly Urban/ Urban;09/02/2022 05:52;dev_integral;200 - 300
1001193;F;45;Non;Oui;50k - 75k;200k - 300k;Commercial;Pickup;0;6.0;z_Highly Rural/ Rural;07/04/2022 03:39;dev_integral;300 - 400
1001194;F;42;Non;Non;75k - 100k;Non renseigné;Commercial;Panel Truck;0;16.0;z_Highly Rural/ Rural;03/04/2022 15:51;dev_integral;300 - 400
1001195;F;6;Oui;Oui;0 - 10k;0 - 100k;Commercial;Pickup;0;19.0;Highly Urban/ Urban;01/03/2022 20:07;dev_integral;300 - 400
1001196;F;54;Oui;Oui;75k - 100k;0 - 100k;Private;Minivan;5;13.0;Highly Urban/ Urban;31/03/2022 06:34;dev_premium;300 - 400
1001197;F;46;Non;Oui;0 - 10k;0 - 100k;Private;Minivan;4;8.0;Highly Urban/ Urban;24/01/2022 07:06;dev_express;200 - 300
1001198;F;58;Non;Non;100k - 150k;300k - 400k;Commercial;Panel Truck;1;;z_Highly Rural/ Rural;24/02/2022 16:14;dev_integral;200 - 300
1001199;M;3;Non;Non;100k - 150k;200k - 300k;Commercial;Minivan;4;12.0;Highly Urban/ Urban;26/01/2022 07:50;dev_express;200 - 300
1001200;M;76;Oui;Oui;Non renseigné;200k - 300k;Commercial;z_SUV;3;9.0;Highly Urban/ Urban;07/02/2022 09:30;dev_express;200 - 300
1001201;M;38;Non;Oui;150k - 200k;400k - 500k;Private;Van;0;13.0;Highly Urban/ Urban;11/03/2022 02:37;dev_vip;900 - 1000
1001202;F;69;Non;Non;25k - 50k;0 - 100k;Private;Minivan;2;9.0;z_Highly Rural/ Rural;08/03/2022 10:38;dev_integral;300 - 400
1001203;M;37;Non;Non;100k - 150k;0 - 100k;Private;Minivan;1;8.0;Highly Urban/ Urban;15/04/2022 09:55;dev_express;200 - 300
1001204;F;56;Non;Non;75k - 100k;0 - 100k;Commercial;z_SUV;0;9.0;Highly Urban/ Urban;29/05/2022 18:16;dev_integral;300 - 400
1001205;M;14;Non;Non;100k - 150k;300k - 400k;Private;Minivan;0;1.0;z_Highly Rural/ Rural;16/04/2022 13:39;dev_express;200 - 300
1001206;M;6;Oui;Oui;100k - 150k;300k - 400k;Commercial;Panel Truck;9;16.0;Highly Urban/ Urban;22/01/2022 05:58;dev_express;200 - 300
1001207;M;8;Non;Non;50k - 75k;200k - 300k;Commercial;Panel Truck;0;12.0;Highly Urban/ Urban;27/03/2022 20:38;dev_premium;300 - 400
1001208;M;4;Non;Oui;25k - 50k;200k - 300k;Private;z_SUV;0;10.0;Highly Urban/ Urban;04/01/2022 05:01;dev_integral;200 - 300
1001209;F;63;Non;Non;75k - 100k;200k - 300k;Commercial;Van;8;8.0;Highly Urban/ Urban;13/02/2022 15:16;dev_integral;300 - 400
1001210;M;36;Non;Oui;100k - 150k;300k - 400k;Private;z_SUV;5;14.0;Highly Urban/ Urban;19/03/2022 20:36;dev_premium;300 - 400
1001211;M;62;Non;Non;10k - 25k;100k - 200k;Commercial;Pickup;1;1.0;Highly Urban/ Urban;23/03/2022 12:55;dev_integral;300 - 400
1001212;M;32;Non;Non;50k - 75k;100k - 200k;Private;Sports Car;0;21.0;Highly Urban/ Urban;24/02/2022 13:26;dev_express;200 - 300
1001213;M;72;Non;Non;0 - 10k;100k - 200k;Private;Sports Car;1;1.0;Highly Urban/ Urban;30/05/2022 19:44;dev_integral;300 - 400
1001214;M;65;Non;Non;25k - 50k;100k - 200k;Private;Van;3;4.0;Highly Urban/ Urban;02/03/2022 11:38;dev_express;200 - 300
1001215;F;64;Non;Non;25k - 50k;0 - 100k;Private;Minivan;0;16.0;Highly Urban/ Urban;20/05/2022 22:56;dev_integral;300 - 400
1001216;F;46;Non;Non;50k - 75k;200k - 300k;Private;Pickup;0;10.0;Highly Urban/ Urban;29/04/2022 03:01;dev_integral;300 - 400
1001217;M;16;Non;Oui;25k - 50k;Non renseigné;Private;Pickup;1;7.0;Highly Urban/ Urban;25/01/2022 05:05;dev_express;200 - 300
1001218;F;39;Non;Non;25k - 50k;100k - 200k;Commercial;Pickup;1;1.0;Highly Urban/ Urban;03/03/2022 19:35;dev_integral;300 - 400
1001219;M;80;Non;Non;50k - 75k;200k - 300k;Private;Minivan;0;9.0;Highly Urban/ Urban;16/02/2022 23:56;dev_express;200 - 300
1001220;F;30;Non;Non;75k - 100k;200k - 300k;Private;Minivan;1;12.0;Highly Urban/ Urban;08/04/2022 12:32;dev_integral;300 - 400
1001221;M;20;Non;Non;75k - 100k;0 - 100k;Private;Sports Car;0;9.0;Highly Urban/ Urban;24/05/2022 09:52;dev_integral;300 - 400
1001222;F;57;Non;Non;100k - 150k;300k - 400k;Commercial;Panel Truck;1;15.0;Highly Urban/ Urban;02/03/2022 00:49;dev_integral;300 - 400
1001223;F;79;Non;Non;100k - 150k;300k - 400k;Commercial;Panel Truck;1;12.0;Highly Urban/ Urban;09/02/2022 22:53;dev_premium;300 - 400
1001224;M;18;Oui;Oui;25k - 50k;100k - 200k;Commercial;Minivan;2;4.0;Highly Urban/ Urban;24/01/2022 05:37;dev_integral;300 - 400
1001225;F;4;Non;Oui;50k - 75k;200k - 300k;Commercial;Pickup;0;11.0;z_Highly Rural/ Rural;20/03/2022 04:45;dev_express;200 - 300
1001226;M;8;Non;Non;50k - 75k;Non renseigné;Private;Pickup;1;12.0;Highly Urban/ Urban;16/03/2022 09:04;dev_integral;300 - 400
1001227;M;17;Non;Non;0 - 10k;0 - 100k;Commercial;Minivan;0;11.0;z_Highly Rural/ Rural;15/03/2022 13:46;dev_express;200 - 300
1001228;F;8;Non;Non;50k - 75k;200k - 300k;Private;z_SUV;0;8.0;z_Highly Rural/ Rural;24/05/2022 16:03;dev_integral;300 - 400
1001229;M;9;Non;Non;100k - 150k;300k - 400k;Private;z_SUV;4;7.0;Highly Urban/ Urban;26/03/2022 03:48;dev_integral;300 - 400
1001230;F;7;Non;Non;50k - 75k;200k - 300k;Private;z_SUV;5;4.0;Highly Urban/ Urban;28/05/2022 19:05;dev_integral;300 - 400
1001231;F;71;Non;Non;150k - 200k;300k - 400k;Private;z_SUV;1;12.0;Highly Urban/ Urban;19/04/2022 21:51;dev_integral;300 - 400
1001232;F;34;Non;Non;10k - 25k;Non renseigné;Private;Minivan;0;1.0;Highly Urban/ Urban;04/04/2022 05:24;dev_express;200 - 300
1001233;F;43;Non;Oui;50k - 75k;200k - 300k;Private;Minivan;3;8.0;Highly Urban/ Urban;25/01/2022 05:14;dev_express;200 - 300
1001234;F;87;Non;Non;25k - 50k;100k - 200k;Private;z_SUV;1;10.0;z_Highly Rural/ Rural;25/02/2022 17:41;dev_integral;300 - 400
1001235;M;29;Non;Oui;50k - 75k;100k - 200k;Private;z_SUV;0;7.0;Highly Urban/ Urban;07/03/2022 18:50;dev_integral;200 - 300
1001236;F;89;Non;Oui;25k - 50k;100k - 200k;Private;z_SUV;0;12.0;Highly Urban/ Urban;11/05/2022 19:57;dev_integral;300 - 400
1001237;F;64;Non;Non;25k - 50k;100k - 200k;Private;z_SUV;3;;Highly Urban/ Urban;25/05/2022 05:18;dev_express;200 - 300
1001238;F;13;Non;Non;10k - 25k;0 - 100k;Private;Sports Car;10;2.0;Highly Urban/ Urban;07/02/2022 06:33;dev_integral;300 - 400
1001239;F;49;Non;Non;25k - 50k;0 - 100k;Private;z_SUV;0;10.0;Highly Urban/ Urban;02/03/2022 22:19;dev_express;200 - 300
1001240;M;3;Non;Non;25k - 50k;100k - 200k;Private;Pickup;3;1.0;Highly Urban/ Urban;29/04/2022 09:55;dev_integral;300 - 400
1001241;M;70;Oui;Oui;0 - 10k;0 - 100k;Private;Sports Car;0;12.0;z_Highly Rural/ Rural;27/02/2022 08:10;dev_integral;200 - 300
1001242;F;71;Non;Non;10k - 25k;100k - 200k;Commercial;Pickup;2;7.0;z_Highly Rural/ Rural;10/02/2022 16:53;dev_express;200 - 300
1001243;F;66;Non;Non;100k - 150k;300k - 400k;Private;Pickup;4;22.0;Highly Urban/ Urban;07/05/2022 12:19;dev_integral;300 - 400
1001244;F;82;Oui;Oui;75k - 100k;200k - 300k;Commercial;Panel Truck;0;;z_Highly Rural/ Rural;19/05/2022 09:28;dev_integral;200 - 300
1001245;M;69;Non;Oui;0 - 10k;Non renseigné;Private;Sports Car;2;7.0;Highly Urban/ Urban;24/03/2022 21:00;dev_express;200 - 300
1001246;M;50;Non;Non;75k - 100k;0 - 100k;Private;Minivan;3;21.0;Highly Urban/ Urban;18/01/2022 09:50;dev_express;200 - 300
1001247;M;76;Non;Oui;50k - 75k;0 - 100k;Private;z_SUV;7;1.0;Highly Urban/ Urban;14/03/2022 09:34;dev_integral;200 - 300
1001248;F;81;Non;Non;25k - 50k;100k - 200k;Private;z_SUV;0;6.0;z_Highly Rural/ Rural;25/01/2022 07:45;dev_express;200 - 300
1001249;F;7;Non;Non;50k - 75k;100k - 200k;Private;Minivan;0;7.0;Highly Urban/ Urban;02/05/2022 07:04;dev_premium;500 - 600
1001250;M;69;Non;Non;75k - 100k;200k - 300k;Commercial;Minivan;7;10.0;Highly Urban/ Urban;08/04/2022 04:34;dev_express;200 - 300
1001251;M;61;Oui;Oui;10k - 25k;100k - 200k;Commercial;Pickup;3;9.0;Highly Urban/ Urban;17/05/2022 12:05;dev_express;200 - 300
1001252;M;65;Non;Non;100k - 150k;0 - 100k;Commercial;Panel Truck;5;20.0;Highly Urban/ Urban;20/02/2022 04:37;dev_integral;300 - 400
1001253;M;83;Non;Non;10k - 25k;100k - 200k;Private;z_SUV;1;8.0;z_Highly Rural/ Rural;03/01/2022 02:02;dev_integral;300 - 400
1001254;F;63;Non;Non;100k - 150k;300k - 400k;Private;Minivan;2;20.0;Highly Urban/ Urban;27/05/2022 05:18;dev_express;200 - 300
1001255;M;10;Non;Non;25k - 50k;100k - 200k;Private;Minivan;2;1.0;z_Highly Rural/ Rural;22/05/2022 15:08;dev_express;200 - 300
1001256;F;62;Non;Non;50k - 75k;200k - 300k;Private;Minivan;3;1.0;Highly Urban/ Urban;23/01/2022 01:08;dev_integral;300 - 400
1001257;F;72;Non;Non;75k - 100k;200k - 300k;Commercial;Van;6;4.0;Highly Urban/ Urban;19/01/2022 20:37;dev_premium;400 - 500
1001258;M;89;Oui;Non;25k - 50k;0 - 100k;Private;Minivan;0;1.0;z_Highly Rural/ Rural;08/05/2022 18:08;dev_integral;300 - 400
